scorer,,,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
labeled-data,20230112_145948,img2304.png,1558.43472674397,3160.346918560339,1616.6178715879466,2994.5249557550055,1593.344613650356,3061.4355723255785,1479.8874812046015,2843.2487791606663,1650.0731798732331,2753.0649046525027,1558.43472674397,2819.9755212230757,1607.8903998613503,3227.2575351309124,1546.7980977751747,2728.3370680938124
labeled-data,20230112_145948,img2327.png,1559.8893053650695,3153.074025454842,1661.7098088420285,3113.8004026851577,1593.344613650356,3135.619082001649,1472.6145880991044,2837.4304646762685,1666.0735447053269,2914.5231315945375,1562.7984626072682,2894.159030899146,1583.1625633026601,3270.8948937638947,1574.4350915760638,2767.6106908634965
labeled-data,20230112_145948,img2350.png,1597.7083495136544,3231.62127099421,1641.3457081466368,3116.7095599273566,1632.6182364200401,3201.0751199511224,1500.2515818999932,3119.618717169554,1677.710173674122,2962.5242260908176,1575.8896701971628,3052.708100598981,1671.891859189724,3282.5315227326887,1535.1614688063792,2977.070012301812
labeled-data,20230112_145948,img2372.png,1601.4937126142722,3236.847851540795,1631.1646107297568,3130.606893772448,1630.207484984096,3208.1340791709717,1499.0812578285684,3079.8792292524263,1661.7926345909018,2967.895517010114,1571.822814498788,3044.465576662977,1654.1356286256155,3337.346054835177,1562.2515570421801,2972.6811457384174
labeled-data,20230112_145948,img2465.png,1586.1797006836998,3459.8581502797574,1659.8783830995803,3377.54533615293,1620.6362275274882,3434.972880892577,1486.6386231349782,3121.9927620615,1676.1495207758137,3145.9209057030203,1581.394071955396,3150.706534431324,1621.5933532731488,3586.198748706982,1565.1229342791626,3068.3937203044966
labeled-data,20230112_145948,img2486.png,1584.2654491923781,3457.9438987884364,1662.7497603365628,3384.245216372556,1626.3789820014529,3443.5870126035247,1484.7243716436565,3121.03563631584,1681.8922752497783,3146.878031448681,1585.222574938039,3155.492163159628,1659.8783830995803,3567.056233793766,1570.8656887531274,3072.22222328714
labeled-data,20230112_145948,img2512.png,1589.0510779206822,3456.986773042776,1658.9212573539194,3382.3309648812346,1626.3789820014529,3432.1015036555955,1491.424251863282,3123.9070135528223,1676.1495207758137,3146.878031448681,1586.1797006836998,3150.706534431324,1664.6640118278842,3541.2138386609236,1572.7799402444487,3067.4365945588347
labeled-data,20230112_145948,img2522.png,1583.3083234467172,3451.2440185688097,1657.9641316082586,3378.50246189859,1629.250359238435,3442.629886857863,1498.1241320829074,3126.778390789804,1673.278143538831,3145.9209057030193,1590.008203666343,3155.492163159627,1641.6929939320253,3531.6425812043167,1563.208682787841,3070.307971795818
labeled-data,20230112_145948,img2636.png,1560.3373055508587,3752.738628451958,1640.7358681863648,3582.370245724338,1604.3650898512547,3667.554437088148,1523.9665272157488,3434.9728808925775,1708.6917961282804,3438.8013838752204,1596.7080838859683,3442.6298868578638,1577.5655689727528,3820.694556393874,1563.208682787841,3354.5743182570714
labeled-data,20230112_145948,img2682.png,1573.7371244084293,3823.5659336308554,1673.278201957151,3743.1673709953498,1596.708142304288,3798.680664243675,1504.8240707208527,3440.7156353665414,1683.8065851594195,3511.5429405454393,1588.094010593341,3516.328569273743,,,1562.2516154604998,3382.3309648812333
labeled-data,20230112_145948,img2756.png,,,1664.6640702462037,3744.1244967410103,1619.6791602001467,3802.5091672263184,1508.6525737034958,3672.3400658164514,1676.149579194133,3584.2844972156586,1578.5227531367327,3654.154676648896,,,1545.980477784266,3519.1999465107256
labeled-data,20230112_145948,img2846.png,,,,,,,1508.6525737034954,3676.1685687990944,1692.4207168703663,3628.3122815160555,1586.179759102019,3661.8116826141827,,,1566.0801184431425,3592.8986289266063
labeled-data,20230112_145948,img2916.png,,,,,,,,,1650.307184061292,3815.90892766557,1583.3083818650368,3827.3944366134997,,,1563.20874120616,3746.038748232332
labeled-data,20230112_145948,img2931.png,,,,,,,,,1657.964190026578,3827.3944366134997,1578.522753136733,3828.35156235916,,,1550.76610651257,3736.467490775725
